generation_id,user_id,session_id,created_at,mood,topic,tone,faith_state,prompt_count,was_regenerated,regeneration_number,latency_ms,generation_success
g_0005974,u_01821,s_u_01821_19,2026-01-04 20:40:00,neutral,purpose,light_islamic,at_peace,5,True,1,1470,True
g_0005975,u_01822,s_u_01822_1,2025-05-22 11:04:00,neutral,self,universal,,5,False,0,1231,True
g_0005976,u_01822,s_u_01822_4,2025-05-25 14:24:00,neutral,habits,universal,,5,False,0,1741,True
g_0005977,u_01822,s_u_01822_8,2025-05-29 14:25:00,good,burnout,deeper_faith,at_peace,5,True,1,819,True
g_0005978,u_01822,s_u_01822_9,2025-05-30 15:16:00,good,self,universal,hurting,5,True,1,2188,True
g_0005979,u_01822,s_u_01822_12,2025-06-02 17:02:00,good,burnout,light_islamic,distant,5,False,0,800,True
g_0005980,u_01822,s_u_01822_21,2025-06-11 12:20:00,neutral,relationships,universal,at_peace,5,False,0,1464,True
g_0005981,u_01822,s_u_01822_22,2025-06-12 16:59:00,good,work,deeper_faith,at_peace,0,False,0,1600,False
g_0005982,u_01822,s_u_01822_26,2025-06-16 10:52:00,neutral,gratitude,light_islamic,at_peace,5,False,0,836,True
g_0005983,u_01827,s_u_01827_1,2025-07-08 11:29:00,low,work,light_islamic,,5,False,0,1173,True
g_0005984,u_01827,s_u_01827_3,2025-07-10 12:36:00,grateful,relationships,deeper_faith,,5,False,0,1236,True
g_0005985,u_01827,s_u_01827_5,2025-07-12 15:43:00,grateful,self,universal,questioning,5,False,0,800,True
g_0005986,u_01827,s_u_01827_15,2025-07-22 15:14:00,good,relationships,deeper_faith,questioning,5,False,0,1961,True
g_0005987,u_01827,s_u_01827_21,2025-07-28 21:58:00,good,burnout,universal,at_peace,5,False,0,2270,True
g_0005988,u_01827,s_u_01827_24,2025-07-31 19:24:00,good,self,light_islamic,questioning,5,False,0,1292,True
g_0005989,u_01827,s_u_01827_30,2025-08-06 13:09:00,low,relationships,universal,at_peace,5,False,0,1313,True
g_0005990,u_01828,s_u_01828_1,2025-08-19 19:46:00,low,purpose,deeper_faith,,5,False,0,1427,True
g_0005991,u_01828,s_u_01828_5,2025-08-23 13:12:00,very_low,habits,deeper_faith,distant,5,False,0,1503,True
g_0005992,u_01828,s_u_01828_7,2025-08-25 09:30:00,grateful,self,light_islamic,questioning,5,False,0,2577,True
g_0005993,u_01828,s_u_01828_8,2025-08-26 10:14:00,good,anxiety,light_islamic,hurting,0,False,0,1633,False
g_0005994,u_01828,s_u_01828_11,2025-08-29 09:07:00,neutral,self,universal,at_peace,5,False,0,800,True
g_0005995,u_01828,s_u_01828_13,2025-08-31 16:47:00,good,relationships,universal,questioning,5,True,1,1610,True
g_0005996,u_01828,s_u_01828_18,2025-09-05 12:34:00,low,work,light_islamic,distant,5,False,0,1641,True
g_0005997,u_01829,s_u_01829_1,2025-10-30 18:43:00,neutral,anxiety,light_islamic,,5,False,0,1054,True
g_0005998,u_01829,s_u_01829_3,2025-11-01 18:13:00,good,habits,light_islamic,,5,False,0,800,True
g_0005999,u_01829,s_u_01829_10,2025-11-08 12:25:00,very_low,work,universal,distant,5,False,0,800,True
g_0006000,u_01829,s_u_01829_12,2025-11-10 11:30:00,low,work,universal,at_peace,5,False,0,1053,True
g_0006001,u_01829,s_u_01829_15,2025-11-13 11:11:00,grateful,purpose,universal,questioning,5,False,0,1266,True
g_0006002,u_01829,s_u_01829_18,2025-11-16 10:06:00,good,self,universal,distant,5,False,0,1324,True
g_0006003,u_01829,s_u_01829_19,2025-11-17 12:40:00,good,habits,light_islamic,at_peace,5,False,0,1026,True
g_0006004,u_01829,s_u_01829_28,2025-11-26 20:40:00,grateful,burnout,light_islamic,questioning,5,False,0,858,True
g_0006005,u_01829,s_u_01829_29,2025-11-27 21:18:00,grateful,anxiety,universal,hurting,5,False,0,2023,True
g_0006006,u_01829,s_u_01829_31,2025-11-29 10:00:00,neutral,confidence,light_islamic,at_peace,5,True,1,1861,True
g_0006007,u_01831,s_u_01831_1,2025-04-19 07:26:00,good,relationships,light_islamic,,5,False,0,884,True
g_0006008,u_01831,s_u_01831_3,2025-04-21 08:13:00,good,work,universal,,5,True,1,1459,True
g_0006009,u_01831,s_u_01831_5,2025-04-23 21:36:00,low,purpose,universal,questioning,5,False,0,800,True
g_0006010,u_01831,s_u_01831_10,2025-04-28 20:06:00,neutral,habits,universal,at_peace,5,False,0,1399,True
g_0006011,u_01831,s_u_01831_11,2025-04-29 16:38:00,neutral,self,universal,at_peace,5,False,0,1486,True
g_0006012,u_01831,s_u_01831_12,2025-04-30 19:01:00,good,self,light_islamic,hurting,5,True,1,892,True
g_0006013,u_01831,s_u_01831_15,2025-05-03 15:05:00,low,faith,universal,at_peace,5,False,0,1296,True
g_0006014,u_01831,s_u_01831_17,2025-05-05 17:33:00,neutral,faith,deeper_faith,questioning,5,False,0,1545,True
g_0006015,u_01831,s_u_01831_18,2025-05-06 20:05:00,grateful,relationships,light_islamic,at_peace,5,True,1,894,True
g_0006016,u_01833,s_u_01833_1,2025-12-04 17:54:00,good,faith,universal,,5,True,1,1100,True
g_0006017,u_01833,s_u_01833_2,2025-12-05 16:04:00,very_low,anxiety,light_islamic,,5,False,0,2532,True
g_0006018,u_01833,s_u_01833_5,2025-12-08 20:20:00,grateful,habits,deeper_faith,at_peace,5,False,0,1064,True
g_0006019,u_01833,s_u_01833_10,2025-12-13 16:39:00,good,habits,universal,hurting,5,False,0,1433,True
g_0006020,u_01833,s_u_01833_12,2025-12-15 14:28:00,good,burnout,universal,questioning,5,False,0,1550,True
g_0006021,u_01833,s_u_01833_16,2025-12-19 16:08:00,good,purpose,light_islamic,at_peace,5,False,0,1764,True
g_0006022,u_01836,s_u_01836_1,2025-08-30 17:16:00,good,anxiety,universal,,5,False,0,1752,True
g_0006023,u_01836,s_u_01836_5,2025-09-03 19:15:00,neutral,self,light_islamic,at_peace,5,False,0,1850,True
g_0006024,u_01836,s_u_01836_10,2025-09-08 12:22:00,grateful,faith,universal,distant,0,False,0,2504,False
g_0006025,u_01836,s_u_01836_13,2025-09-11 10:06:00,good,gratitude,universal,at_peace,5,False,0,996,True
g_0006026,u_01836,s_u_01836_20,2025-09-18 15:51:00,good,purpose,universal,questioning,5,False,0,1459,True
g_0006027,u_01836,s_u_01836_22,2025-09-20 07:57:00,grateful,work,light_islamic,questioning,5,False,0,1227,True
g_0006028,u_01838,s_u_01838_1,2025-04-30 18:11:00,good,confidence,light_islamic,,5,False,0,1589,True
g_0006029,u_01838,s_u_01838_2,2025-05-01 11:08:00,low,relationships,light_islamic,,5,False,0,1160,True
g_0006030,u_01838,s_u_01838_7,2025-05-06 20:33:00,good,burnout,universal,questioning,5,False,0,1612,True
g_0006031,u_01838,s_u_01838_15,2025-05-14 20:32:00,neutral,gratitude,universal,hurting,5,False,0,1180,True
g_0006032,u_01838,s_u_01838_17,2025-05-16 09:43:00,good,purpose,universal,hurting,5,False,0,1009,True
g_0006033,u_01840,s_u_01840_1,2025-10-06 11:54:00,low,habits,deeper_faith,,5,False,0,925,True
g_0006034,u_01840,s_u_01840_2,2025-10-07 16:31:00,good,purpose,deeper_faith,,5,False,0,880,True
g_0006035,u_01840,s_u_01840_3,2025-10-08 15:35:00,good,gratitude,universal,,5,True,1,1358,True
g_0006036,u_01840,s_u_01840_6,2025-10-11 11:47:00,neutral,relationships,light_islamic,distant,5,False,0,1279,True
g_0006037,u_01840,s_u_01840_7,2025-10-12 09:35:00,good,burnout,universal,hurting,5,False,0,800,True
g_0006038,u_01840,s_u_01840_11,2025-10-16 09:46:00,good,self,deeper_faith,at_peace,5,False,0,2005,True
g_0006039,u_01840,s_u_01840_13,2025-10-18 11:07:00,good,faith,light_islamic,at_peace,5,False,0,1513,True
g_0006040,u_01840,s_u_01840_15,2025-10-20 16:32:00,very_low,relationships,light_islamic,questioning,5,False,0,1411,True
g_0006041,u_01840,s_u_01840_17,2025-10-22 08:16:00,good,burnout,light_islamic,at_peace,5,False,0,2145,True
g_0006042,u_01842,s_u_01842_1,2025-01-09 16:32:00,good,confidence,light_islamic,,5,False,0,1071,True
g_0006043,u_01842,s_u_01842_6,2025-01-14 08:31:00,grateful,relationships,universal,hurting,5,False,0,800,True
g_0006044,u_01842,s_u_01842_7,2025-01-15 07:40:00,good,work,universal,distant,5,False,0,1349,True
g_0006045,u_01842,s_u_01842_21,2025-01-29 11:49:00,neutral,habits,light_islamic,distant,5,False,0,1176,True
g_0006046,u_01850,s_u_01850_1,2025-02-15 18:25:00,very_low,relationships,universal,,5,False,0,1299,True
g_0006047,u_01850,s_u_01850_3,2025-02-17 16:44:00,good,work,light_islamic,,5,False,0,2449,True
g_0006048,u_01850,s_u_01850_6,2025-02-20 18:22:00,neutral,burnout,universal,at_peace,5,True,1,1156,True
g_0006049,u_01850,s_u_01850_9,2025-02-23 17:34:00,grateful,habits,universal,at_peace,5,True,1,1704,True
g_0006050,u_01850,s_u_01850_10,2025-02-24 13:48:00,grateful,burnout,light_islamic,hurting,5,False,0,1628,True
g_0006051,u_01850,s_u_01850_13,2025-02-27 13:40:00,good,faith,deeper_faith,at_peace,0,False,0,3646,False
g_0006052,u_01850,s_u_01850_14,2025-02-28 21:52:00,good,faith,universal,questioning,5,True,1,967,True
g_0006053,u_01850,s_u_01850_15,2025-03-01 17:41:00,neutral,confidence,light_islamic,hurting,5,False,0,1039,True
g_0006054,u_01850,s_u_01850_19,2025-03-05 16:28:00,good,gratitude,universal,distant,5,False,0,888,True
g_0006055,u_01850,s_u_01850_23,2025-03-09 09:20:00,good,faith,deeper_faith,questioning,5,True,1,1235,True
g_0006056,u_01851,s_u_01851_1,2025-08-12 17:19:00,neutral,work,universal,,5,False,0,800,True
g_0006057,u_01851,s_u_01851_2,2025-08-13 16:29:00,neutral,gratitude,light_islamic,,5,False,0,1076,True
g_0006058,u_01851,s_u_01851_3,2025-08-14 19:21:00,very_low,confidence,universal,,5,True,1,1229,True
g_0006059,u_01851,s_u_01851_7,2025-08-18 18:15:00,low,gratitude,universal,at_peace,5,False,0,1076,True
g_0006060,u_01851,s_u_01851_8,2025-08-19 08:37:00,good,relationships,universal,distant,5,False,0,986,True
g_0006061,u_01851,s_u_01851_15,2025-08-26 12:07:00,good,purpose,universal,hurting,5,False,0,986,True
g_0006062,u_01851,s_u_01851_25,2025-09-05 14:32:00,low,burnout,universal,at_peace,5,True,1,1930,True
g_0006063,u_01851,s_u_01851_26,2025-09-06 15:05:00,neutral,anxiety,light_islamic,at_peace,5,False,0,992,True
g_0006064,u_01851,s_u_01851_27,2025-09-07 15:36:00,neutral,habits,light_islamic,hurting,5,True,1,1875,True
g_0006065,u_01853,s_u_01853_1,2025-04-17 15:42:00,good,self,light_islamic,,5,False,0,1059,True
g_0006066,u_01853,s_u_01853_5,2025-04-21 11:00:00,good,habits,universal,at_peace,5,False,0,1366,True
g_0006067,u_01853,s_u_01853_10,2025-04-26 07:37:00,grateful,faith,universal,at_peace,5,True,1,800,True
g_0006068,u_01853,s_u_01853_14,2025-04-30 16:34:00,low,habits,universal,at_peace,5,False,0,1172,True
g_0006069,u_01853,s_u_01853_18,2025-05-04 21:14:00,neutral,gratitude,universal,distant,5,False,0,1791,True
g_0006070,u_01853,s_u_01853_29,2025-05-15 08:34:00,neutral,purpose,universal,questioning,5,False,0,2189,True
g_0006071,u_01853,s_u_01853_30,2025-05-16 11:07:00,good,habits,universal,questioning,5,False,0,1892,True
g_0006072,u_01853,s_u_01853_31,2025-05-17 10:05:00,grateful,self,universal,hurting,5,False,0,1220,True
g_0006073,u_01855,s_u_01855_1,2025-03-22 17:34:00,very_low,relationships,universal,,5,False,0,1396,True
g_0006074,u_01855,s_u_01855_7,2025-03-28 11:35:00,low,anxiety,deeper_faith,distant,5,True,1,1662,True
g_0006075,u_01855,s_u_01855_21,2025-04-11 11:32:00,grateful,habits,deeper_faith,at_peace,5,False,0,1857,True
g_0006076,u_01855,s_u_01855_31,2025-04-21 14:10:00,neutral,burnout,deeper_faith,distant,5,False,0,1905,True
g_0006077,u_01856,s_u_01856_1,2025-01-10 20:15:00,neutral,anxiety,light_islamic,,5,False,0,980,True
g_0006078,u_01856,s_u_01856_2,2025-01-11 10:07:00,neutral,gratitude,universal,,5,False,0,1068,True
g_0006079,u_01856,s_u_01856_3,2025-01-12 12:49:00,good,burnout,universal,,5,False,0,1285,True
g_0006080,u_01856,s_u_01856_7,2025-01-16 21:42:00,neutral,confidence,deeper_faith,at_peace,5,True,1,2516,True
g_0006081,u_01856,s_u_01856_10,2025-01-19 16:48:00,grateful,gratitude,universal,distant,5,False,0,800,True
g_0006082,u_01856,s_u_01856_13,2025-01-22 11:04:00,good,gratitude,light_islamic,at_peace,5,False,0,989,True
g_0006083,u_01856,s_u_01856_27,2025-02-05 15:58:00,good,burnout,deeper_faith,distant,5,False,0,800,True
g_0006084,u_01856,s_u_01856_31,2025-02-09 11:23:00,grateful,gratitude,light_islamic,distant,5,False,0,953,True
g_0006085,u_01859,s_u_01859_1,2025-04-10 17:16:00,grateful,relationships,deeper_faith,,5,False,0,1640,True
g_0006086,u_01859,s_u_01859_5,2025-04-14 11:50:00,neutral,self,universal,at_peace,5,True,1,1066,True
g_0006087,u_01859,s_u_01859_7,2025-04-16 21:00:00,neutral,self,universal,questioning,5,False,0,2775,True
g_0006088,u_01859,s_u_01859_10,2025-04-19 17:28:00,good,faith,light_islamic,at_peace,5,False,0,2197,True
g_0006089,u_01859,s_u_01859_13,2025-04-22 19:58:00,good,work,light_islamic,at_peace,5,True,1,1820,True
g_0006090,u_01860,s_u_01860_1,2025-05-26 14:38:00,neutral,gratitude,universal,,5,False,0,1585,True
g_0006091,u_01860,s_u_01860_2,2025-05-27 16:55:00,neutral,self,light_islamic,,5,False,0,1381,True
g_0006092,u_01860,s_u_01860_4,2025-05-29 16:06:00,grateful,confidence,universal,,5,False,0,1339,True
g_0006093,u_01860,s_u_01860_20,2025-06-14 15:32:00,low,confidence,light_islamic,distant,5,False,0,2401,True
g_0006094,u_01863,s_u_01863_1,2025-11-05 10:43:00,neutral,habits,universal,,5,False,0,1384,True
g_0006095,u_01863,s_u_01863_3,2025-11-07 19:38:00,good,habits,universal,,5,False,0,1295,True
g_0006096,u_01863,s_u_01863_7,2025-11-11 08:16:00,grateful,work,universal,distant,5,True,1,885,True
g_0006097,u_01863,s_u_01863_8,2025-11-12 14:02:00,good,self,light_islamic,at_peace,5,False,0,973,True
g_0006098,u_01863,s_u_01863_9,2025-11-13 08:04:00,grateful,burnout,universal,distant,5,False,0,1986,True
g_0006099,u_01863,s_u_01863_10,2025-11-14 16:27:00,very_low,relationships,light_islamic,at_peace,5,False,0,1410,True
g_0006100,u_01863,s_u_01863_21,2025-11-25 20:43:00,good,confidence,light_islamic,distant,5,False,0,1862,True
g_0006101,u_01863,s_u_01863_25,2025-11-29 15:44:00,good,gratitude,deeper_faith,at_peace,5,True,1,1248,True
g_0006102,u_01864,s_u_01864_1,2025-06-28 12:55:00,good,confidence,deeper_faith,,5,False,0,1387,True
g_0006103,u_01864,s_u_01864_2,2025-06-29 12:33:00,neutral,purpose,light_islamic,,5,False,0,1346,True
g_0006104,u_01864,s_u_01864_3,2025-06-30 12:02:00,neutral,gratitude,universal,,5,True,1,1579,True
g_0006105,u_01864,s_u_01864_5,2025-07-02 13:58:00,good,relationships,deeper_faith,at_peace,5,False,0,1011,True
g_0006106,u_01864,s_u_01864_7,2025-07-04 13:07:00,neutral,confidence,light_islamic,questioning,5,True,1,1241,True
g_0006107,u_01864,s_u_01864_8,2025-07-05 10:07:00,grateful,relationships,light_islamic,hurting,5,False,0,1435,True
g_0006108,u_01864,s_u_01864_10,2025-07-07 11:28:00,low,gratitude,universal,at_peace,5,False,0,1155,True
g_0006109,u_01864,s_u_01864_11,2025-07-08 20:31:00,neutral,faith,light_islamic,at_peace,5,False,0,1662,True
g_0006110,u_01864,s_u_01864_20,2025-07-17 16:06:00,neutral,confidence,universal,at_peace,5,True,1,800,True
g_0006111,u_01864,s_u_01864_28,2025-07-25 07:46:00,good,purpose,deeper_faith,at_peace,5,False,0,911,True
g_0006112,u_01864,s_u_01864_30,2025-07-27 16:13:00,good,purpose,universal,at_peace,5,True,1,1181,True
g_0006113,u_01865,s_u_01865_1,2025-08-08 16:49:00,good,burnout,universal,,0,False,0,996,False
g_0006114,u_01865,s_u_01865_3,2025-08-10 21:29:00,grateful,anxiety,deeper_faith,,5,False,0,2647,True
g_0006115,u_01865,s_u_01865_5,2025-08-12 09:57:00,good,relationships,universal,distant,5,False,0,1192,True
g_0006116,u_01865,s_u_01865_6,2025-08-13 20:17:00,very_low,confidence,light_islamic,at_peace,5,True,1,848,True
g_0006117,u_01865,s_u_01865_7,2025-08-14 16:15:00,good,purpose,universal,at_peace,5,True,1,1761,True
g_0006118,u_01865,s_u_01865_9,2025-08-16 08:23:00,neutral,burnout,deeper_faith,distant,5,False,0,1845,True
g_0006119,u_01865,s_u_01865_11,2025-08-18 08:02:00,neutral,faith,light_islamic,questioning,5,True,1,1234,True
g_0006120,u_01865,s_u_01865_13,2025-08-20 10:32:00,neutral,relationships,light_islamic,at_peace,5,False,0,1483,True
g_0006121,u_01865,s_u_01865_15,2025-08-22 18:14:00,grateful,gratitude,universal,hurting,5,False,0,1517,True
g_0006122,u_01865,s_u_01865_19,2025-08-26 07:10:00,low,habits,universal,at_peace,5,False,0,2001,True
g_0006123,u_01865,s_u_01865_20,2025-08-27 10:50:00,neutral,gratitude,deeper_faith,distant,5,False,0,949,True
g_0006124,u_01865,s_u_01865_25,2025-09-01 14:01:00,good,habits,universal,at_peace,5,False,0,952,True
g_0006125,u_01865,s_u_01865_29,2025-09-05 10:19:00,low,gratitude,light_islamic,questioning,5,False,0,1582,True
g_0006126,u_01865,s_u_01865_31,2025-09-07 08:46:00,grateful,habits,light_islamic,at_peace,5,False,0,1806,True
g_0006127,u_01866,s_u_01866_1,2025-05-13 10:27:00,good,habits,universal,,5,False,0,1095,True
g_0006128,u_01866,s_u_01866_2,2025-05-14 10:26:00,low,habits,deeper_faith,,5,False,0,2304,True
g_0006129,u_01866,s_u_01866_4,2025-05-16 16:35:00,neutral,burnout,deeper_faith,,5,False,0,2359,True
g_0006130,u_01866,s_u_01866_6,2025-05-18 15:44:00,neutral,confidence,universal,at_peace,5,True,1,1280,True
g_0006131,u_01866,s_u_01866_7,2025-05-19 11:34:00,neutral,relationships,light_islamic,at_peace,5,False,0,1531,True
g_0006132,u_01866,s_u_01866_8,2025-05-20 13:03:00,neutral,confidence,universal,distant,5,False,0,1579,True
g_0006133,u_01866,s_u_01866_10,2025-05-22 17:33:00,neutral,confidence,deeper_faith,at_peace,5,False,0,1306,True
g_0006134,u_01866,s_u_01866_11,2025-05-23 07:05:00,good,anxiety,universal,distant,5,True,1,800,True
g_0006135,u_01866,s_u_01866_15,2025-05-27 12:31:00,neutral,work,light_islamic,distant,5,True,1,1024,True
g_0006136,u_01867,s_u_01867_1,2025-11-20 20:31:00,grateful,confidence,universal,,5,False,0,1857,True
g_0006137,u_01867,s_u_01867_9,2025-11-28 08:01:00,grateful,habits,universal,hurting,5,False,0,2281,True
g_0006138,u_01867,s_u_01867_11,2025-11-30 18:43:00,neutral,anxiety,universal,questioning,5,False,0,1182,True
g_0006139,u_01867,s_u_01867_20,2025-12-09 15:19:00,very_low,confidence,deeper_faith,distant,5,False,0,1402,True
g_0006140,u_01867,s_u_01867_27,2025-12-16 07:06:00,good,work,light_islamic,at_peace,5,True,1,1783,True
g_0006141,u_01867,s_u_01867_29,2025-12-18 08:12:00,good,work,universal,at_peace,5,True,1,1072,True
g_0006142,u_01868,s_u_01868_1,2025-09-20 19:41:00,grateful,anxiety,light_islamic,,5,False,0,1584,True
g_0006143,u_01868,s_u_01868_2,2025-09-21 16:38:00,low,relationships,universal,,5,False,0,1030,True
g_0006144,u_01868,s_u_01868_3,2025-09-22 20:35:00,good,gratitude,universal,,5,False,0,1383,True
g_0006145,u_01868,s_u_01868_6,2025-09-25 13:28:00,grateful,relationships,light_islamic,distant,5,False,0,1081,True
g_0006146,u_01868,s_u_01868_13,2025-10-02 14:54:00,neutral,faith,universal,at_peace,5,False,0,1442,True
g_0006147,u_01868,s_u_01868_18,2025-10-07 11:19:00,grateful,habits,deeper_faith,at_peace,0,False,0,1610,False
g_0006148,u_01868,s_u_01868_22,2025-10-11 11:39:00,good,anxiety,deeper_faith,at_peace,5,False,0,1784,True
g_0006149,u_01868,s_u_01868_28,2025-10-17 20:49:00,good,work,light_islamic,at_peace,5,False,0,942,True
g_0006150,u_01871,s_u_01871_1,2025-11-30 20:35:00,neutral,work,universal,,5,False,0,2235,True
g_0006151,u_01871,s_u_01871_4,2025-12-03 13:34:00,grateful,work,universal,,5,False,0,1208,True
g_0006152,u_01871,s_u_01871_5,2025-12-04 15:46:00,grateful,work,light_islamic,distant,5,False,0,1431,True
g_0006153,u_01871,s_u_01871_14,2025-12-13 07:45:00,low,gratitude,light_islamic,questioning,5,False,0,1294,True
g_0006154,u_01871,s_u_01871_23,2025-12-22 16:23:00,good,faith,light_islamic,hurting,5,False,0,1315,True
g_0006155,u_01875,s_u_01875_1,2025-12-08 14:56:00,good,habits,light_islamic,,0,False,0,1422,False
g_0006156,u_01875,s_u_01875_3,2025-12-10 19:47:00,neutral,relationships,light_islamic,,5,False,0,4164,True
g_0006157,u_01875,s_u_01875_7,2025-12-14 14:14:00,good,confidence,universal,at_peace,5,False,0,1296,True
g_0006158,u_01875,s_u_01875_8,2025-12-15 09:59:00,grateful,habits,light_islamic,questioning,5,False,0,1618,True
g_0006159,u_01875,s_u_01875_10,2025-12-17 17:15:00,neutral,purpose,light_islamic,at_peace,5,False,0,1481,True
g_0006160,u_01875,s_u_01875_11,2025-12-18 10:48:00,neutral,burnout,universal,distant,5,False,0,1232,True
g_0006161,u_01875,s_u_01875_13,2025-12-20 19:03:00,good,habits,deeper_faith,distant,5,False,0,2156,True
g_0006162,u_01875,s_u_01875_22,2025-12-29 12:12:00,neutral,work,universal,distant,5,False,0,1281,True
g_0006163,u_01875,s_u_01875_24,2025-12-31 14:12:00,very_low,faith,light_islamic,at_peace,5,False,0,1246,True
g_0006164,u_01875,s_u_01875_26,2026-01-02 15:00:00,neutral,relationships,light_islamic,at_peace,5,False,0,1884,True
g_0006165,u_01876,s_u_01876_1,2025-09-16 09:11:00,good,self,light_islamic,,5,False,0,800,True
g_0006166,u_01876,s_u_01876_2,2025-09-17 09:20:00,grateful,habits,universal,,5,False,0,2640,True
g_0006167,u_01876,s_u_01876_5,2025-09-20 20:38:00,neutral,habits,light_islamic,at_peace,5,False,0,1331,True
g_0006168,u_01876,s_u_01876_11,2025-09-26 20:07:00,grateful,self,universal,at_peace,5,True,1,904,True
g_0006169,u_01876,s_u_01876_14,2025-09-29 21:04:00,good,relationships,light_islamic,at_peace,5,True,1,1215,True
g_0006170,u_01879,s_u_01879_1,2025-04-06 21:55:00,grateful,habits,universal,,0,False,0,1865,False
g_0006171,u_01879,s_u_01879_3,2025-04-08 07:17:00,good,anxiety,deeper_faith,,5,False,0,993,True
g_0006172,u_01879,s_u_01879_7,2025-04-12 14:45:00,good,self,universal,questioning,5,False,0,1036,True
g_0006173,u_01879,s_u_01879_22,2025-04-27 09:28:00,good,relationships,light_islamic,at_peace,5,False,0,1460,True
g_0006174,u_01879,s_u_01879_30,2025-05-05 14:35:00,low,self,universal,at_peace,5,True,1,1567,True
g_0006175,u_01881,s_u_01881_1,2025-10-04 10:32:00,neutral,self,universal,,5,False,0,1761,True
g_0006176,u_01881,s_u_01881_3,2025-10-06 11:21:00,low,habits,universal,,5,False,0,1296,True
g_0006177,u_01881,s_u_01881_6,2025-10-09 17:14:00,good,work,light_islamic,distant,5,False,0,1517,True
g_0006178,u_01881,s_u_01881_14,2025-10-17 17:19:00,good,work,light_islamic,at_peace,5,False,0,1088,True
g_0006179,u_01881,s_u_01881_15,2025-10-18 10:47:00,grateful,habits,light_islamic,distant,5,False,0,1112,True
g_0006180,u_01881,s_u_01881_16,2025-10-19 15:45:00,neutral,work,universal,at_peace,5,False,0,1505,True
g_0006181,u_01881,s_u_01881_19,2025-10-22 07:36:00,grateful,burnout,light_islamic,questioning,5,False,0,1538,True
g_0006182,u_01881,s_u_01881_22,2025-10-25 07:56:00,neutral,self,universal,at_peace,5,True,1,1526,True
g_0006183,u_01881,s_u_01881_27,2025-10-30 08:00:00,good,anxiety,deeper_faith,distant,5,False,0,800,True
g_0006184,u_01885,s_u_01885_1,2025-09-17 13:33:00,good,faith,light_islamic,,5,False,0,2026,True
g_0006185,u_01885,s_u_01885_6,2025-09-22 21:05:00,good,habits,light_islamic,at_peace,5,False,0,2493,True
g_0006186,u_01885,s_u_01885_13,2025-09-29 10:07:00,good,burnout,universal,distant,5,True,1,800,True
g_0006187,u_01885,s_u_01885_26,2025-10-12 10:03:00,very_low,burnout,light_islamic,at_peace,5,False,0,1447,True
g_0006188,u_01888,s_u_01888_1,2025-10-26 09:57:00,good,purpose,deeper_faith,,5,True,1,1802,True
g_0006189,u_01888,s_u_01888_3,2025-10-28 17:54:00,very_low,habits,universal,,5,False,0,1071,True
g_0006190,u_01888,s_u_01888_9,2025-11-03 07:23:00,good,gratitude,deeper_faith,at_peace,5,False,0,1992,True
g_0006191,u_01888,s_u_01888_10,2025-11-04 11:20:00,good,habits,universal,distant,0,False,0,1478,False
g_0006192,u_01888,s_u_01888_15,2025-11-09 21:24:00,grateful,anxiety,light_islamic,questioning,0,False,0,1090,False
g_0006193,u_01888,s_u_01888_19,2025-11-13 18:40:00,neutral,confidence,light_islamic,at_peace,5,False,0,2562,True
g_0006194,u_01888,s_u_01888_22,2025-11-16 19:54:00,low,anxiety,light_islamic,questioning,5,False,0,932,True
g_0006195,u_01888,s_u_01888_23,2025-11-17 21:28:00,grateful,purpose,universal,distant,5,True,1,800,True
g_0006196,u_01888,s_u_01888_30,2025-11-24 10:52:00,good,confidence,deeper_faith,questioning,5,False,0,1369,True
g_0006197,u_01890,s_u_01890_1,2025-03-24 21:30:00,neutral,gratitude,deeper_faith,,5,False,0,1284,True
g_0006198,u_01890,s_u_01890_2,2025-03-25 20:50:00,low,self,deeper_faith,,5,False,0,803,True
g_0006199,u_01890,s_u_01890_3,2025-03-26 19:43:00,neutral,habits,light_islamic,,5,False,0,2001,True
g_0006200,u_01890,s_u_01890_4,2025-03-27 21:37:00,neutral,self,universal,,5,False,0,2249,True
g_0006201,u_01890,s_u_01890_5,2025-03-28 14:23:00,good,purpose,universal,at_peace,5,False,0,1310,True
g_0006202,u_01890,s_u_01890_6,2025-03-29 17:20:00,good,anxiety,universal,distant,5,False,0,1017,True
g_0006203,u_01890,s_u_01890_10,2025-04-02 07:30:00,low,purpose,light_islamic,at_peace,5,False,0,1338,True
g_0006204,u_01890,s_u_01890_11,2025-04-03 10:46:00,good,relationships,light_islamic,at_peace,5,False,0,1383,True
g_0006205,u_01890,s_u_01890_12,2025-04-04 09:10:00,good,relationships,universal,at_peace,5,False,0,2559,True
g_0006206,u_01890,s_u_01890_14,2025-04-06 12:17:00,low,relationships,universal,at_peace,0,False,0,967,False
g_0006207,u_01890,s_u_01890_21,2025-04-13 17:25:00,neutral,gratitude,universal,at_peace,5,False,0,945,True
g_0006208,u_01890,s_u_01890_22,2025-04-14 09:29:00,neutral,habits,light_islamic,at_peace,5,True,1,1750,True
g_0006209,u_01890,s_u_01890_23,2025-04-15 13:39:00,good,burnout,deeper_faith,distant,5,True,1,878,True
g_0006210,u_01892,s_u_01892_1,2025-06-22 20:09:00,good,relationships,universal,,5,False,0,800,True
g_0006211,u_01892,s_u_01892_2,2025-06-23 18:03:00,neutral,faith,light_islamic,,5,False,0,1156,True
